"time_period","org_unit","product","disease_cases","year","rainfall","mean_temperature","population","location"
"2019-05","1601 Pakxe","Coartem [6x4 tablets]",0,2019,55.6287096774194,27.7516129032258,80268,"1601 Pakxe-Coartem [6x4 tablets]"
"2019-06","1601 Pakxe","Coartem [6x4 tablets]",0,2019,49.208,27.1033333333333,80268,"1601 Pakxe-Coartem [6x4 tablets]"
"2019-07","1601 Pakxe","Coartem [6x4 tablets]",0,2019,100.783225806452,25.7741935483871,80268,"1601 Pakxe-Coartem [6x4 tablets]"
"2019-08","1601 Pakxe","Coartem [6x4 tablets]",0,2019,149.262580645161,24.7870967741935,80268,"1601 Pakxe-Coartem [6x4 tablets]"
"2019-09","1601 Pakxe","Coartem [6x4 tablets]",0,2019,107.527666666667,24.8433333333333,80268,"1601 Pakxe-Coartem [6x4 tablets]"
"2019-10","1601 Pakxe","Coartem [6x4 tablets]",0,2019,14.6012903225806,25.8967741935484,80268,"1601 Pakxe-Coartem [6x4 tablets]"
"2019-11","1601 Pakxe","Coartem [6x4 tablets]",0,2019,7.984,24.4433333333333,80268,"1601 Pakxe-Coartem [6x4 tablets]"
"2019-12","1601 Pakxe","Coartem [6x4 tablets]",0,2019,0,23.3,80268,"1601 Pakxe-Coartem [6x4 tablets]"
"2020-01","1601 Pakxe","Coartem [6x4 tablets]",0,2020,0,25.1483870967742,80938,"1601 Pakxe-Coartem [6x4 tablets]"
"2020-02","1601 Pakxe","Coartem [6x4 tablets]",0,2020,1.01862068965517,25.1827586206897,80938,"1601 Pakxe-Coartem [6x4 tablets]"
"2020-03","1601 Pakxe","Coartem [6x4 tablets]",0,2020,3.30806451612903,28.2258064516129,80938,"1601 Pakxe-Coartem [6x4 tablets]"
"2020-04","1601 Pakxe","Coartem [6x4 tablets]",0,2020,14.266,28.2433333333333,80938,"1601 Pakxe-Coartem [6x4 tablets]"
"2020-05","1601 Pakxe","Coartem [6x4 tablets]",0,2020,65.9841935483871,28.8612903225806,80938,"1601 Pakxe-Coartem [6x4 tablets]"
"2020-06","1601 Pakxe","Coartem [6x4 tablets]",0,2020,52.578,26.4933333333333,80938,"1601 Pakxe-Coartem [6x4 tablets]"
"2020-07","1601 Pakxe","Coartem [6x4 tablets]",0,2020,77.2425806451613,26.3548387096774,80938,"1601 Pakxe-Coartem [6x4 tablets]"
"2020-08","1601 Pakxe","Coartem [6x4 tablets]",0,2020,117.42064516129,25.5161290322581,80938,"1601 Pakxe-Coartem [6x4 tablets]"
"2020-09","1601 Pakxe","Coartem [6x4 tablets]",0,2020,93.5866666666667,25.9566666666667,80938,"1601 Pakxe-Coartem [6x4 tablets]"
"2020-10","1601 Pakxe","Coartem [6x4 tablets]",0,2020,65.1874193548387,24.0870967741935,80938,"1601 Pakxe-Coartem [6x4 tablets]"
"2020-11","1601 Pakxe","Coartem [6x4 tablets]",4,2020,11.2436666666667,23.85,80938,"1601 Pakxe-Coartem [6x4 tablets]"
"2020-12","1601 Pakxe","Coartem [6x4 tablets]",4,2020,1.10193548387097,22.9645161290323,80938,"1601 Pakxe-Coartem [6x4 tablets]"
"2021-01","1601 Pakxe","Coartem [6x4 tablets]",0,2021,0.0880645161290323,22.4290322580645,81620,"1601 Pakxe-Coartem [6x4 tablets]"
"2021-02","1601 Pakxe","Coartem [6x4 tablets]",0,2021,4.93321428571429,24.8142857142857,81620,"1601 Pakxe-Coartem [6x4 tablets]"
"2021-03","1601 Pakxe","Coartem [6x4 tablets]",0,2021,5.33645161290323,28.0516129032258,81620,"1601 Pakxe-Coartem [6x4 tablets]"
"2021-04","1601 Pakxe","Coartem [6x4 tablets]",0,2021,22.067,28.09,81620,"1601 Pakxe-Coartem [6x4 tablets]"
"2021-05","1601 Pakxe","Coartem [6x4 tablets]",4,2021,62.8754838709677,28.6612903225806,81620,"1601 Pakxe-Coartem [6x4 tablets]"
"2021-06","1601 Pakxe","Coartem [6x4 tablets]",0,2021,64.225,26.3866666666667,81620,"1601 Pakxe-Coartem [6x4 tablets]"
"2019-02","1601 Pakxe","ORS (transfer to HC)",0,2019,2.2075,27.1,80268,"1601 Pakxe-ORS (transfer to HC)"
"2019-03","1601 Pakxe","ORS (transfer to HC)",0,2019,7.86548387096774,27.9903225806452,80268,"1601 Pakxe-ORS (transfer to HC)"
"2019-04","1601 Pakxe","ORS (transfer to HC)",0,2019,18.681,28.8933333333333,80268,"1601 Pakxe-ORS (transfer to HC)"
"2019-05","1601 Pakxe","ORS (transfer to HC)",0,2019,55.6287096774194,27.7516129032258,80268,"1601 Pakxe-ORS (transfer to HC)"
"2019-06","1601 Pakxe","ORS (transfer to HC)",0,2019,49.208,27.1033333333333,80268,"1601 Pakxe-ORS (transfer to HC)"
"2019-07","1601 Pakxe","ORS (transfer to HC)",0,2019,100.783225806452,25.7741935483871,80268,"1601 Pakxe-ORS (transfer to HC)"
"2019-08","1601 Pakxe","ORS (transfer to HC)",0,2019,149.262580645161,24.7870967741935,80268,"1601 Pakxe-ORS (transfer to HC)"
"2019-09","1601 Pakxe","ORS (transfer to HC)",0,2019,107.527666666667,24.8433333333333,80268,"1601 Pakxe-ORS (transfer to HC)"
"2019-10","1601 Pakxe","ORS (transfer to HC)",0,2019,14.6012903225806,25.8967741935484,80268,"1601 Pakxe-ORS (transfer to HC)"
"2019-11","1601 Pakxe","ORS (transfer to HC)",0,2019,7.984,24.4433333333333,80268,"1601 Pakxe-ORS (transfer to HC)"
"2019-12","1601 Pakxe","ORS (transfer to HC)",0,2019,0,23.3,80268,"1601 Pakxe-ORS (transfer to HC)"
"2020-01","1601 Pakxe","ORS (transfer to HC)",0,2020,0,25.1483870967742,80938,"1601 Pakxe-ORS (transfer to HC)"
"2020-02","1601 Pakxe","ORS (transfer to HC)",0,2020,1.01862068965517,25.1827586206897,80938,"1601 Pakxe-ORS (transfer to HC)"
"2020-03","1601 Pakxe","ORS (transfer to HC)",0,2020,3.30806451612903,28.2258064516129,80938,"1601 Pakxe-ORS (transfer to HC)"
"2020-04","1601 Pakxe","ORS (transfer to HC)",0,2020,14.266,28.2433333333333,80938,"1601 Pakxe-ORS (transfer to HC)"
"2020-05","1601 Pakxe","ORS (transfer to HC)",0,2020,65.9841935483871,28.8612903225806,80938,"1601 Pakxe-ORS (transfer to HC)"
"2020-06","1601 Pakxe","ORS (transfer to HC)",0,2020,52.578,26.4933333333333,80938,"1601 Pakxe-ORS (transfer to HC)"
"2020-07","1601 Pakxe","ORS (transfer to HC)",0,2020,77.2425806451613,26.3548387096774,80938,"1601 Pakxe-ORS (transfer to HC)"
"2020-08","1601 Pakxe","ORS (transfer to HC)",0,2020,117.42064516129,25.5161290322581,80938,"1601 Pakxe-ORS (transfer to HC)"
"2020-09","1601 Pakxe","ORS (transfer to HC)",0,2020,93.5866666666667,25.9566666666667,80938,"1601 Pakxe-ORS (transfer to HC)"
"2020-10","1601 Pakxe","ORS (transfer to HC)",0,2020,65.1874193548387,24.0870967741935,80938,"1601 Pakxe-ORS (transfer to HC)"
"2020-11","1601 Pakxe","ORS (transfer to HC)",45,2020,11.2436666666667,23.85,80938,"1601 Pakxe-ORS (transfer to HC)"
"2020-12","1601 Pakxe","ORS (transfer to HC)",0,2020,1.10193548387097,22.9645161290323,80938,"1601 Pakxe-ORS (transfer to HC)"
"2021-01","1601 Pakxe","ORS (transfer to HC)",0,2021,0.0880645161290323,22.4290322580645,81620,"1601 Pakxe-ORS (transfer to HC)"
"2021-02","1601 Pakxe","ORS (transfer to HC)",0,2021,4.93321428571429,24.8142857142857,81620,"1601 Pakxe-ORS (transfer to HC)"
"2021-03","1601 Pakxe","ORS (transfer to HC)",0,2021,5.33645161290323,28.0516129032258,81620,"1601 Pakxe-ORS (transfer to HC)"
"2021-04","1601 Pakxe","ORS (transfer to HC)",0,2021,22.067,28.09,81620,"1601 Pakxe-ORS (transfer to HC)"
"2021-05","1601 Pakxe","ORS (transfer to HC)",40,2021,62.8754838709677,28.6612903225806,81620,"1601 Pakxe-ORS (transfer to HC)"
"2021-06","1601 Pakxe","ORS (transfer to HC)",48,2021,64.225,26.3866666666667,81620,"1601 Pakxe-ORS (transfer to HC)"
"2019-02","1601 Pakxe","Paracetamol (transfer to HC)",0,2019,2.2075,27.1,80268,"1601 Pakxe-Paracetamol (transfer to HC)"
"2019-03","1601 Pakxe","Paracetamol (transfer to HC)",0,2019,7.86548387096774,27.9903225806452,80268,"1601 Pakxe-Paracetamol (transfer to HC)"
"2019-04","1601 Pakxe","Paracetamol (transfer to HC)",0,2019,18.681,28.8933333333333,80268,"1601 Pakxe-Paracetamol (transfer to HC)"
"2019-05","1601 Pakxe","Paracetamol (transfer to HC)",0,2019,55.6287096774194,27.7516129032258,80268,"1601 Pakxe-Paracetamol (transfer to HC)"
"2019-06","1601 Pakxe","Paracetamol (transfer to HC)",0,2019,49.208,27.1033333333333,80268,"1601 Pakxe-Paracetamol (transfer to HC)"
"2019-07","1601 Pakxe","Paracetamol (transfer to HC)",0,2019,100.783225806452,25.7741935483871,80268,"1601 Pakxe-Paracetamol (transfer to HC)"
"2019-08","1601 Pakxe","Paracetamol (transfer to HC)",0,2019,149.262580645161,24.7870967741935,80268,"1601 Pakxe-Paracetamol (transfer to HC)"
"2019-09","1601 Pakxe","Paracetamol (transfer to HC)",0,2019,107.527666666667,24.8433333333333,80268,"1601 Pakxe-Paracetamol (transfer to HC)"
"2019-10","1601 Pakxe","Paracetamol (transfer to HC)",0,2019,14.6012903225806,25.8967741935484,80268,"1601 Pakxe-Paracetamol (transfer to HC)"
"2019-11","1601 Pakxe","Paracetamol (transfer to HC)",0,2019,7.984,24.4433333333333,80268,"1601 Pakxe-Paracetamol (transfer to HC)"
"2019-12","1601 Pakxe","Paracetamol (transfer to HC)",0,2019,0,23.3,80268,"1601 Pakxe-Paracetamol (transfer to HC)"
"2020-01","1601 Pakxe","Paracetamol (transfer to HC)",0,2020,0,25.1483870967742,80938,"1601 Pakxe-Paracetamol (transfer to HC)"
"2020-02","1601 Pakxe","Paracetamol (transfer to HC)",0,2020,1.01862068965517,25.1827586206897,80938,"1601 Pakxe-Paracetamol (transfer to HC)"
"2020-03","1601 Pakxe","Paracetamol (transfer to HC)",0,2020,3.30806451612903,28.2258064516129,80938,"1601 Pakxe-Paracetamol (transfer to HC)"
"2020-04","1601 Pakxe","Paracetamol (transfer to HC)",0,2020,14.266,28.2433333333333,80938,"1601 Pakxe-Paracetamol (transfer to HC)"
"2020-05","1601 Pakxe","Paracetamol (transfer to HC)",0,2020,65.9841935483871,28.8612903225806,80938,"1601 Pakxe-Paracetamol (transfer to HC)"
"2020-06","1601 Pakxe","Paracetamol (transfer to HC)",0,2020,52.578,26.4933333333333,80938,"1601 Pakxe-Paracetamol (transfer to HC)"
"2020-07","1601 Pakxe","Paracetamol (transfer to HC)",0,2020,77.2425806451613,26.3548387096774,80938,"1601 Pakxe-Paracetamol (transfer to HC)"
"2020-08","1601 Pakxe","Paracetamol (transfer to HC)",0,2020,117.42064516129,25.5161290322581,80938,"1601 Pakxe-Paracetamol (transfer to HC)"
"2020-09","1601 Pakxe","Paracetamol (transfer to HC)",0,2020,93.5866666666667,25.9566666666667,80938,"1601 Pakxe-Paracetamol (transfer to HC)"
"2020-10","1601 Pakxe","Paracetamol (transfer to HC)",0,2020,65.1874193548387,24.0870967741935,80938,"1601 Pakxe-Paracetamol (transfer to HC)"
"2020-11","1601 Pakxe","Paracetamol (transfer to HC)",0,2020,11.2436666666667,23.85,80938,"1601 Pakxe-Paracetamol (transfer to HC)"
"2020-12","1601 Pakxe","Paracetamol (transfer to HC)",0,2020,1.10193548387097,22.9645161290323,80938,"1601 Pakxe-Paracetamol (transfer to HC)"
"2021-01","1601 Pakxe","Paracetamol (transfer to HC)",0,2021,0.0880645161290323,22.4290322580645,81620,"1601 Pakxe-Paracetamol (transfer to HC)"
"2021-02","1601 Pakxe","Paracetamol (transfer to HC)",0,2021,4.93321428571429,24.8142857142857,81620,"1601 Pakxe-Paracetamol (transfer to HC)"
"2021-03","1601 Pakxe","Paracetamol (transfer to HC)",0,2021,5.33645161290323,28.0516129032258,81620,"1601 Pakxe-Paracetamol (transfer to HC)"
"2021-04","1601 Pakxe","Paracetamol (transfer to HC)",0,2021,22.067,28.09,81620,"1601 Pakxe-Paracetamol (transfer to HC)"
"2021-05","1601 Pakxe","Paracetamol (transfer to HC)",8,2021,62.8754838709677,28.6612903225806,81620,"1601 Pakxe-Paracetamol (transfer to HC)"
"2021-06","1601 Pakxe","Paracetamol (transfer to HC)",24,2021,64.225,26.3866666666667,81620,"1601 Pakxe-Paracetamol (transfer to HC)"
"2019-02","1601 Pakxe","Primaquine 7.5 mg",0,2019,2.2075,27.1,80268,"1601 Pakxe-Primaquine 7.5 mg"
"2019-03","1601 Pakxe","Primaquine 7.5 mg",0,2019,7.86548387096774,27.9903225806452,80268,"1601 Pakxe-Primaquine 7.5 mg"
"2019-04","1601 Pakxe","Primaquine 7.5 mg",0,2019,18.681,28.8933333333333,80268,"1601 Pakxe-Primaquine 7.5 mg"
"2019-05","1601 Pakxe","Primaquine 7.5 mg",0,2019,55.6287096774194,27.7516129032258,80268,"1601 Pakxe-Primaquine 7.5 mg"
"2019-06","1601 Pakxe","Primaquine 7.5 mg",0,2019,49.208,27.1033333333333,80268,"1601 Pakxe-Primaquine 7.5 mg"
"2019-07","1601 Pakxe","Primaquine 7.5 mg",0,2019,100.783225806452,25.7741935483871,80268,"1601 Pakxe-Primaquine 7.5 mg"
"2019-08","1601 Pakxe","Primaquine 7.5 mg",0,2019,149.262580645161,24.7870967741935,80268,"1601 Pakxe-Primaquine 7.5 mg"
"2019-09","1601 Pakxe","Primaquine 7.5 mg",0,2019,107.527666666667,24.8433333333333,80268,"1601 Pakxe-Primaquine 7.5 mg"
"2019-10","1601 Pakxe","Primaquine 7.5 mg",0,2019,14.6012903225806,25.8967741935484,80268,"1601 Pakxe-Primaquine 7.5 mg"
"2019-11","1601 Pakxe","Primaquine 7.5 mg",0,2019,7.984,24.4433333333333,80268,"1601 Pakxe-Primaquine 7.5 mg"
"2019-12","1601 Pakxe","Primaquine 7.5 mg",0,2019,0,23.3,80268,"1601 Pakxe-Primaquine 7.5 mg"
"2020-01","1601 Pakxe","Primaquine 7.5 mg",0,2020,0,25.1483870967742,80938,"1601 Pakxe-Primaquine 7.5 mg"
"2020-02","1601 Pakxe","Primaquine 7.5 mg",0,2020,1.01862068965517,25.1827586206897,80938,"1601 Pakxe-Primaquine 7.5 mg"
"2020-03","1601 Pakxe","Primaquine 7.5 mg",0,2020,3.30806451612903,28.2258064516129,80938,"1601 Pakxe-Primaquine 7.5 mg"
"2020-04","1601 Pakxe","Primaquine 7.5 mg",0,2020,14.266,28.2433333333333,80938,"1601 Pakxe-Primaquine 7.5 mg"
"2020-05","1601 Pakxe","Primaquine 7.5 mg",0,2020,65.9841935483871,28.8612903225806,80938,"1601 Pakxe-Primaquine 7.5 mg"
"2020-06","1601 Pakxe","Primaquine 7.5 mg",0,2020,52.578,26.4933333333333,80938,"1601 Pakxe-Primaquine 7.5 mg"
"2020-07","1601 Pakxe","Primaquine 7.5 mg",0,2020,77.2425806451613,26.3548387096774,80938,"1601 Pakxe-Primaquine 7.5 mg"
"2020-08","1601 Pakxe","Primaquine 7.5 mg",0,2020,117.42064516129,25.5161290322581,80938,"1601 Pakxe-Primaquine 7.5 mg"
"2020-09","1601 Pakxe","Primaquine 7.5 mg",0,2020,93.5866666666667,25.9566666666667,80938,"1601 Pakxe-Primaquine 7.5 mg"
"2020-10","1601 Pakxe","Primaquine 7.5 mg",0,2020,65.1874193548387,24.0870967741935,80938,"1601 Pakxe-Primaquine 7.5 mg"
"2020-11","1601 Pakxe","Primaquine 7.5 mg",40,2020,11.2436666666667,23.85,80938,"1601 Pakxe-Primaquine 7.5 mg"
"2020-12","1601 Pakxe","Primaquine 7.5 mg",0,2020,1.10193548387097,22.9645161290323,80938,"1601 Pakxe-Primaquine 7.5 mg"
"2021-01","1601 Pakxe","Primaquine 7.5 mg",0,2021,0.0880645161290323,22.4290322580645,81620,"1601 Pakxe-Primaquine 7.5 mg"
"2021-02","1601 Pakxe","Primaquine 7.5 mg",0,2021,4.93321428571429,24.8142857142857,81620,"1601 Pakxe-Primaquine 7.5 mg"
"2021-03","1601 Pakxe","Primaquine 7.5 mg",0,2021,5.33645161290323,28.0516129032258,81620,"1601 Pakxe-Primaquine 7.5 mg"
"2021-04","1601 Pakxe","Primaquine 7.5 mg",0,2021,22.067,28.09,81620,"1601 Pakxe-Primaquine 7.5 mg"
"2021-05","1601 Pakxe","Primaquine 7.5 mg",0,2021,62.8754838709677,28.6612903225806,81620,"1601 Pakxe-Primaquine 7.5 mg"
"2021-06","1601 Pakxe","Primaquine 7.5 mg",0,2021,64.225,26.3866666666667,81620,"1601 Pakxe-Primaquine 7.5 mg"
"2019-02","1601 Pakxe","Rapid Diagnostic Test (RDT)",0,2019,2.2075,27.1,80268,"1601 Pakxe-Rapid Diagnostic Test (RDT)"
"2019-03","1601 Pakxe","Rapid Diagnostic Test (RDT)",0,2019,7.86548387096774,27.9903225806452,80268,"1601 Pakxe-Rapid Diagnostic Test (RDT)"
"2019-04","1601 Pakxe","Rapid Diagnostic Test (RDT)",0,2019,18.681,28.8933333333333,80268,"1601 Pakxe-Rapid Diagnostic Test (RDT)"
"2019-05","1601 Pakxe","Rapid Diagnostic Test (RDT)",0,2019,55.6287096774194,27.7516129032258,80268,"1601 Pakxe-Rapid Diagnostic Test (RDT)"
"2019-06","1601 Pakxe","Rapid Diagnostic Test (RDT)",0,2019,49.208,27.1033333333333,80268,"1601 Pakxe-Rapid Diagnostic Test (RDT)"
"2019-07","1601 Pakxe","Rapid Diagnostic Test (RDT)",9,2019,100.783225806452,25.7741935483871,80268,"1601 Pakxe-Rapid Diagnostic Test (RDT)"
"2019-08","1601 Pakxe","Rapid Diagnostic Test (RDT)",0,2019,149.262580645161,24.7870967741935,80268,"1601 Pakxe-Rapid Diagnostic Test (RDT)"
"2019-09","1601 Pakxe","Rapid Diagnostic Test (RDT)",0,2019,107.527666666667,24.8433333333333,80268,"1601 Pakxe-Rapid Diagnostic Test (RDT)"
"2019-10","1601 Pakxe","Rapid Diagnostic Test (RDT)",0,2019,14.6012903225806,25.8967741935484,80268,"1601 Pakxe-Rapid Diagnostic Test (RDT)"
"2019-11","1601 Pakxe","Rapid Diagnostic Test (RDT)",59,2019,7.984,24.4433333333333,80268,"1601 Pakxe-Rapid Diagnostic Test (RDT)"
"2019-12","1601 Pakxe","Rapid Diagnostic Test (RDT)",0,2019,0,23.3,80268,"1601 Pakxe-Rapid Diagnostic Test (RDT)"
"2020-01","1601 Pakxe","Rapid Diagnostic Test (RDT)",0,2020,0,25.1483870967742,80938,"1601 Pakxe-Rapid Diagnostic Test (RDT)"
"2020-02","1601 Pakxe","Rapid Diagnostic Test (RDT)",0,2020,1.01862068965517,25.1827586206897,80938,"1601 Pakxe-Rapid Diagnostic Test (RDT)"
"2020-03","1601 Pakxe","Rapid Diagnostic Test (RDT)",22,2020,3.30806451612903,28.2258064516129,80938,"1601 Pakxe-Rapid Diagnostic Test (RDT)"
"2020-04","1601 Pakxe","Rapid Diagnostic Test (RDT)",0,2020,14.266,28.2433333333333,80938,"1601 Pakxe-Rapid Diagnostic Test (RDT)"
"2020-05","1601 Pakxe","Rapid Diagnostic Test (RDT)",0,2020,65.9841935483871,28.8612903225806,80938,"1601 Pakxe-Rapid Diagnostic Test (RDT)"
"2020-06","1601 Pakxe","Rapid Diagnostic Test (RDT)",0,2020,52.578,26.4933333333333,80938,"1601 Pakxe-Rapid Diagnostic Test (RDT)"
"2020-07","1601 Pakxe","Rapid Diagnostic Test (RDT)",0,2020,77.2425806451613,26.3548387096774,80938,"1601 Pakxe-Rapid Diagnostic Test (RDT)"
"2020-08","1601 Pakxe","Rapid Diagnostic Test (RDT)",0,2020,117.42064516129,25.5161290322581,80938,"1601 Pakxe-Rapid Diagnostic Test (RDT)"
"2020-09","1601 Pakxe","Rapid Diagnostic Test (RDT)",0,2020,93.5866666666667,25.9566666666667,80938,"1601 Pakxe-Rapid Diagnostic Test (RDT)"
"2020-10","1601 Pakxe","Rapid Diagnostic Test (RDT)",0,2020,65.1874193548387,24.0870967741935,80938,"1601 Pakxe-Rapid Diagnostic Test (RDT)"
"2020-11","1601 Pakxe","Rapid Diagnostic Test (RDT)",180,2020,11.2436666666667,23.85,80938,"1601 Pakxe-Rapid Diagnostic Test (RDT)"
"2020-12","1601 Pakxe","Rapid Diagnostic Test (RDT)",240,2020,1.10193548387097,22.9645161290323,80938,"1601 Pakxe-Rapid Diagnostic Test (RDT)"
"2021-01","1601 Pakxe","Rapid Diagnostic Test (RDT)",0,2021,0.0880645161290323,22.4290322580645,81620,"1601 Pakxe-Rapid Diagnostic Test (RDT)"
"2021-02","1601 Pakxe","Rapid Diagnostic Test (RDT)",0,2021,4.93321428571429,24.8142857142857,81620,"1601 Pakxe-Rapid Diagnostic Test (RDT)"
"2021-03","1601 Pakxe","Rapid Diagnostic Test (RDT)",20,2021,5.33645161290323,28.0516129032258,81620,"1601 Pakxe-Rapid Diagnostic Test (RDT)"
"2021-04","1601 Pakxe","Rapid Diagnostic Test (RDT)",0,2021,22.067,28.09,81620,"1601 Pakxe-Rapid Diagnostic Test (RDT)"
"2021-05","1601 Pakxe","Rapid Diagnostic Test (RDT)",640,2021,62.8754838709677,28.6612903225806,81620,"1601 Pakxe-Rapid Diagnostic Test (RDT)"
"2021-06","1601 Pakxe","Rapid Diagnostic Test (RDT)",0,2021,64.225,26.3866666666667,81620,"1601 Pakxe-Rapid Diagnostic Test (RDT)"
"2019-02","1602 Xanasomboun","Artesunate 60 mg",0,2019,4.31964285714286,27.1821428571429,71267,"1602 Xanasomboun-Artesunate 60 mg"
"2019-03","1602 Xanasomboun","Artesunate 60 mg",0,2019,6.85548387096774,28.1903225806452,71267,"1602 Xanasomboun-Artesunate 60 mg"
"2019-04","1602 Xanasomboun","Artesunate 60 mg",0,2019,17.8883333333333,29.0166666666667,71267,"1602 Xanasomboun-Artesunate 60 mg"
"2019-05","1602 Xanasomboun","Artesunate 60 mg",2,2019,55.9187096774194,27.8645161290323,71267,"1602 Xanasomboun-Artesunate 60 mg"
"2019-06","1602 Xanasomboun","Artesunate 60 mg",0,2019,47.0766666666667,27.2366666666667,71267,"1602 Xanasomboun-Artesunate 60 mg"
"2019-07","1602 Xanasomboun","Artesunate 60 mg",0,2019,106.028709677419,25.9290322580645,71267,"1602 Xanasomboun-Artesunate 60 mg"
"2019-08","1602 Xanasomboun","Artesunate 60 mg",0,2019,140.880322580645,24.9258064516129,71267,"1602 Xanasomboun-Artesunate 60 mg"
"2019-09","1602 Xanasomboun","Artesunate 60 mg",0,2019,112.053666666667,24.92,71267,"1602 Xanasomboun-Artesunate 60 mg"
"2019-10","1602 Xanasomboun","Artesunate 60 mg",0,2019,12.9609677419355,26.0548387096774,71267,"1602 Xanasomboun-Artesunate 60 mg"
"2019-11","1602 Xanasomboun","Artesunate 60 mg",0,2019,6.57333333333333,24.4066666666667,71267,"1602 Xanasomboun-Artesunate 60 mg"
"2019-12","1602 Xanasomboun","Artesunate 60 mg",0,2019,0.326666666666667,23.29,71267,"1602 Xanasomboun-Artesunate 60 mg"
"2020-01","1602 Xanasomboun","Artesunate 60 mg",0,2020,0.243548387096774,25.0806451612903,71836,"1602 Xanasomboun-Artesunate 60 mg"
"2020-02","1602 Xanasomboun","Artesunate 60 mg",0,2020,2.06103448275862,24.9793103448276,71836,"1602 Xanasomboun-Artesunate 60 mg"
"2020-03","1602 Xanasomboun","Artesunate 60 mg",0,2020,2.98354838709677,28.4161290322581,71836,"1602 Xanasomboun-Artesunate 60 mg"
"2020-04","1602 Xanasomboun","Artesunate 60 mg",0,2020,14.0756666666667,28.0866666666667,71836,"1602 Xanasomboun-Artesunate 60 mg"
"2020-05","1602 Xanasomboun","Artesunate 60 mg",0,2020,59.4496774193548,29.0806451612903,71836,"1602 Xanasomboun-Artesunate 60 mg"
"2020-06","1602 Xanasomboun","Artesunate 60 mg",0,2020,52.2476666666667,26.6566666666667,71836,"1602 Xanasomboun-Artesunate 60 mg"
"2020-07","1602 Xanasomboun","Artesunate 60 mg",0,2020,81.518064516129,26.5677419354839,71836,"1602 Xanasomboun-Artesunate 60 mg"
"2020-08","1602 Xanasomboun","Artesunate 60 mg",0,2020,111.418064516129,25.6161290322581,71836,"1602 Xanasomboun-Artesunate 60 mg"
"2020-09","1602 Xanasomboun","Artesunate 60 mg",0,2020,92.8676666666667,26.05,71836,"1602 Xanasomboun-Artesunate 60 mg"
"2020-10","1602 Xanasomboun","Artesunate 60 mg",0,2020,55.6464516129032,23.9322580645161,71836,"1602 Xanasomboun-Artesunate 60 mg"
"2020-11","1602 Xanasomboun","Artesunate 60 mg",0,2020,8.533,23.8,71836,"1602 Xanasomboun-Artesunate 60 mg"
"2020-12","1602 Xanasomboun","Artesunate 60 mg",5,2020,0.925806451612903,22.8129032258065,71836,"1602 Xanasomboun-Artesunate 60 mg"
"2021-01","1602 Xanasomboun","Artesunate 60 mg",0,2021,0.0316129032258065,22.1129032258065,72393,"1602 Xanasomboun-Artesunate 60 mg"
"2021-02","1602 Xanasomboun","Artesunate 60 mg",0,2021,7.08178571428571,24.675,72393,"1602 Xanasomboun-Artesunate 60 mg"
"2021-03","1602 Xanasomboun","Artesunate 60 mg",0,2021,5.36838709677419,28.258064516129,72393,"1602 Xanasomboun-Artesunate 60 mg"
"2021-04","1602 Xanasomboun","Artesunate 60 mg",0,2021,22.5833333333333,28.0433333333333,72393,"1602 Xanasomboun-Artesunate 60 mg"
